page_url,property_type,price,location,locality,baths,area_marla,purpose,bedrooms
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_f_1_kanal_brand_new_house_for_sale-17195646-3201-1.html,House,52500000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",7,20.0,For Sale,7
https://www.zameen.com/Property/d_h_a_dha_phase_6_550_yard_3_unit_for_three_families_bukhari_like_new__phase_6_8bed_owner_built_chance_deal_82500000-16708202-1483-1.html,House,82500000,DHA Defence,"DHA Defence, Karachi, Sindh",8,22.0,For Sale,8
https://www.zameen.com/Property/dha_defence_defence_raya_10_marla_full_house_available_for_sale_in_dha_defence_raya_lahore-17442790-8172-1.html,House,22500000,DHA Defence,"DHA Defence, Lahore, Punjab",0,10.0,For Sale,3
https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_umar_block_8_mrla_full_house_for_rent_in_umar_block_bahria_town_lahore-17215046-1781-4.html,House,55000,Bahria Town,"Bahria Town, Lahore, Punjab",6,8.0,For Rent,5
https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_house_is_available_for_sale-17259429-1482-1.html,House,115000000,DHA Defence,"DHA Defence, Karachi, Sindh",0,20.0,For Sale,5
https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_house_is_available_for_sale-15982150-4506-1.html,House,5400000,Al Rehman Garden,"Al Rehman Garden, Lahore, Punjab",3,3.0,For Sale,3
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_b_ground_1_house_is_available_for_sale-17002033-7210-1.html,House,97500000,North Nazimabad,"North Nazimabad, Karachi, Sindh",0,40.0,For Sale,6
https://www.zameen.com/Property/clifton_clifton_block_9_fully_renovated_apartment_for_sale_in_clifton-16054004-1671-1.html,Flat,20000000,Clifton,"Clifton, Karachi, Sindh",3,7.1,For Sale,3
https://www.zameen.com/Property/malir_tariq_bin_ziyad_housing_society_brand_new_flat_for_sale-15829948-6651-1.html,Flat,4800000,Malir,"Malir, Karachi, Sindh",2,4.4,For Sale,2
https://www.zameen.com/Property/faisalabad_eden_valley_house_is_available_for_rent-15736573-8917-4.html,House,38000,Eden Valley,"Eden Valley, Faisalabad, Punjab",0,5.0,For Rent,0
https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1_kanal_house_for_sale_in_bahria_town_phase_4-16948937-3041-1.html,House,45000000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/karachi_federal_b_area_flat_for_sale_in_fb_area_al_furqan_center_block_17-8082447-12-1.html,Flat,4500000,Federal B Area,"Federal B Area, Karachi, Sindh",0,3.8,For Sale,0
https://www.zameen.com/Property/rawalpindi_shalley_valley_portion_is_available_for_rent-17111995-1404-4.html,Lower Portion,18000,Shalley Valley,"Shalley Valley, Rawalpindi, Punjab",0,5.0,For Rent,0
https://www.zameen.com/Property/federal_b_area_federal_b_area_block_14_portion_is_available_for_rent-17303624-6698-4.html,Lower Portion,28000,Federal B Area,"Federal B Area, Karachi, Sindh",0,4.8,For Rent,0
https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_here_is_a_good_opportunity_to_live_in_a_well_built_house_in__khan_avenue-17380062-1312-4.html,House,35000,Chaklala Scheme,"Chaklala Scheme, Rawalpindi, Punjab",3,10.0,For Rent,3
https://www.zameen.com/Property/north_karachi_north_karachi_sector_11a_3rd_floor_with_roof_brand_new_portion_available_for_sale_in_good_location_-16958828-7184-1.html,Upper Portion,8000000,North Karachi,"North Karachi, Karachi, Sindh",3,6.0,For Sale,3
https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_2_bed_apartment_for_sale_in_square_commercial-15617567-632-1.html,Flat,3400000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,2.7,For Sale,2
https://www.zameen.com/Property/rawalpindi_lalazar_2_bed_portion_for_rent-14542238-576-4.html,Upper Portion,16500,Lalazar,"Lalazar, Rawalpindi, Punjab",2,5.0,For Rent,2
https://www.zameen.com/Property/islamabad_soan_garden_small_upper_portion_for_rent-15997341-338-4.html,Upper Portion,10500,Soan Garden,"Soan Garden, Islamabad, Islamabad Capital",1,3.0,For Rent,2
https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_stylish_supreme_designers_bungalow_for_sale_in_dha_lahore_dha_phase_6__dha_defence_lahore-16828958-1448-1.html,House,44000000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_19_2_bed_apartment_for_sale-16751239-10030-1.html,Flat,6500000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",2,4.2,For Sale,2
https://www.zameen.com/Property/dha_defence_dha_phase_3_one_kanal_secure_location_luxury_villa_with_lush_green_lawn_near_shiba_park_and_macdonald-17465998-1454-4.html,House,140000,DHA Defence,"DHA Defence, Lahore, Punjab",5,20.0,For Rent,5
https://www.zameen.com/Property/d_h_a_dha_phase_5_500_square_yard_semi_furnished_bungalow_for_sale_on_b_street_dha_phase_5_karachi-13906144-1482-1.html,House,150000000,DHA Defence,"DHA Defence, Karachi, Sindh",6,20.0,For Sale,6
https://www.zameen.com/Property/lahore_sunfort_gardens_double_storey_house_is_available_for_sale-17333867-4426-1.html,House,12000000,Sunfort Gardens,"Sunfort Gardens, Lahore, Punjab",0,5.0,For Sale,3
https://www.zameen.com/Property/allama_iqbal_town_allama_iqbal_town_kashmir_block_12_marla_house_for_sale_in__kashmir_block_allama_iqbal_town_lahore-15271853-3533-1.html,House,27000000,Allama Iqbal Town,"Allama Iqbal Town, Lahore, Punjab",5,12.0,For Sale,5
https://www.zameen.com/Property/dha_defence_dha_phase_1_2_kanal_owner_build_solid_bungalow_for_sale-15699326-1442-1.html,House,59000000,DHA Defence,"DHA Defence, Lahore, Punjab",6,40.0,For Sale,6
https://www.zameen.com/Property/islamabad_f_11_f11_architectural_design_brand_new_triple_story_house_situated_on_prime_location-16418316-163-4.html,House,300000,F-11,"F-11, Islamabad, Islamabad Capital",10,22.0,For Rent,9
https://www.zameen.com/Property/islamabad_diplomatic_enclave_property_connect_offer_1800_square_feet_diplomatic_enclave_apartment_on_first_floor_for_rent-14715779-429-4.html,Flat,130000,Diplomatic Enclave,"Diplomatic Enclave, Islamabad, Islamabad Capital",2,8.0,For Rent,2
https://www.zameen.com/Property/karachi_scheme_33_karim_real_estate_marketing_easy_installment_10_month_payment_plan_excellent_3_bed_rooms_drawing_lounge_near_memon_nagar_15_a_for_more_details_call__abdul_karim_03362082180_03209265020-17331954-495-1.html,Lower Portion,6500000,Scheme 33,"Scheme 33, Karachi, Sindh",3,56.0,For Sale,3
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_f_road_facing_flat_at_north_nazimabad_block_f_karachi-8201731-7214-1.html,Flat,4000000,North Nazimabad,"North Nazimabad, Karachi, Sindh",2,3.2,For Sale,2
https://www.zameen.com/Property/islamabad_e_11_well_built_flat_available_in_good_location-17098804-329-4.html,Flat,30000,E-11,"E-11, Islamabad, Islamabad Capital",2,3.1,For Rent,2
https://www.zameen.com/Property/lahore_allama_iqbal_town_corner_brand_new_double_storey_house_is_available_for_sale-17408839-58-1.html,House,37500000,Allama Iqbal Town,"Allama Iqbal Town, Lahore, Punjab",0,10.0,For Sale,6
https://www.zameen.com/Property/faisalabad_muslim_town_brand_new_house_is_available_for_sale-13968615-1156-1.html,House,10000000,Muslim Town,"Muslim Town, Faisalabad, Punjab",0,5.0,For Sale,0
https://www.zameen.com/Property/dha_defence_dha_phase_5_tasteful_new_23_marla_house_for_sale_in_a_prime_location_of_dha_lahore_with_6_bedroom-16401777-1447-1.html,House,67000000,DHA Defence,"DHA Defence, Lahore, Punjab",7,24.0,For Sale,6
https://www.zameen.com/Property/gulshan_e_maymar_gulshan_e_maymar_sector_u_house_for_sale-9233142-6757-1.html,House,11000000,Gadap Town,"Gadap Town, Karachi, Sindh",4,9.6,For Sale,6
https://www.zameen.com/Property/rawalpindi_misryal_road_house_is_available_for_sale-17290396-8128-1.html,House,7500000,Misryal Road,"Misryal Road, Rawalpindi, Punjab",0,7.0,For Sale,2
https://www.zameen.com/Property/lahore_canal_bank_housing_scheme_prime_location_house_5_marla_double_story_full_furnished-17124432-9354-1.html,House,11500000,Canal Bank Housing Scheme,"Canal Bank Housing Scheme, Lahore, Punjab",4,5.0,For Sale,3
https://www.zameen.com/Property/pechs_pechs_block_2_the_best_portion_for_living_purpose-16858547-6933-1.html,Upper Portion,30000000,Jamshed Town,"Jamshed Town, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/bahria_town_precinct_2_bahria_homes_iqbal_villas_150_square_yard_luxuria_villa_in_precinct_2-17096337-9031-1.html,House,15700000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,6.0,For Sale,3
https://www.zameen.com/Property/dha_defence_phase_2_lignum_tower_1_bed_t_v_lounge_apartment_is_available_for_rent-17170192-9913-4.html,Flat,20000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",1,4.3,For Rent,1
https://www.zameen.com/Property/allahwala_town_allahwala_town_sector_31_b_here_is_a_good_opportunity_to_live_in_a_well_built_4th_floor_flat-16499525-13026-1.html,Flat,1025000,Korangi,"Korangi, Karachi, Sindh",1,1.8,For Sale,2
https://www.zameen.com/Property/gadap_town_gulshan_e_maymar_diamond_terrace__cotton_society_scheme_33__flat_for_sale-16804064-680-1.html,Flat,7500000,Gadap Town,"Gadap Town, Karachi, Sindh",3,9.3,For Sale,5
https://www.zameen.com/Property/d_h_a_dha_phase_6_250_sq_yard_bungalow_is_available_for_rent-17268404-1483-4.html,House,165000,DHA Defence,"DHA Defence, Karachi, Sindh",5,10.0,For Rent,4
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_j_upper_portion_for_rent_this_is_among_one_of_the_best_residence_of_dha_phase_2_islamabad-17466056-8399-4.html,Upper Portion,55000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/bahria_town_precinct_2_bahria_town_quaid_villas_quaid_villa_is_available_for_sale-17217557-10011-1.html,House,20400000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",3,8.0,For Sale,3
https://www.zameen.com/Property/chaklala_scheme_chaklala_scheme_3_brand_new_single_storey_house_is_available_for_sale-16941914-1312-1.html,House,5500000,Chaklala Scheme,"Chaklala Scheme, Rawalpindi, Punjab",0,4.0,For Sale,2
https://www.zameen.com/Property/rawalpindi_satellite_town_3_storey_house_for_sale_satellite_town_rawalpindi-15101577-433-1.html,House,22000000,Satellite Town,"Satellite Town, Rawalpindi, Punjab",6,4.0,For Sale,6
https://www.zameen.com/Property/islamabad_g_13_house_is_available_for_rent-17090061-330-4.html,House,80000,G-13,"G-13, Islamabad, Islamabad Capital",0,7.0,For Rent,5
https://www.zameen.com/Property/lahore_ferozepur_road_5_marla_double__storey_house_argent_need_money_6_bed_6_bath_tv_lounge_huge_kitchen_car_porch_tile_marble_ceiling_wood_work_computerized_land_registry_intqal_computerized_land-17115537-81-1.html,House,3500000,Ferozepur Road,"Ferozepur Road, Lahore, Punjab",6,5.0,For Sale,6
https://www.zameen.com/Property/islamabad_chatha_bakhtawar_ground_portion_for_rent-15578525-3153-4.html,Lower Portion,18000,Chatha Bakhtawar,"Chatha Bakhtawar, Islamabad, Islamabad Capital",5,5.0,For Rent,2
https://www.zameen.com/Property/g_16_g_16_4_upper_portion_is_available_for_rent-15388984-3355-4.html,Upper Portion,35000,G-16,"G-16, Islamabad, Islamabad Capital",3,12.0,For Rent,3
https://www.zameen.com/Property/islamabad_g_13_house_is_available_for_sale-17284585-330-1.html,House,16500000,G-13,"G-13, Islamabad, Islamabad Capital",0,4.4,For Sale,0
https://www.zameen.com/Property/karachi_north_karachi_west_open_house_is_available_for_sale-16948957-282-1.html,House,6400000,North Karachi,"North Karachi, Karachi, Sindh",0,3.4,For Sale,0
https://www.zameen.com/Property/dha_defence_dha_phase_1_one_kanal_brand_new_full_house_available_for_rent_in_dha_phase_1-17422687-1442-4.html,House,120000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Rent,5
https://www.zameen.com/Property/gulshan_e_iqbal_town_gulshan_e_jamal_120_yards_bungalow_ground_one_in_gulshan_e_jamal_available_for_sale-16283542-13-1.html,House,20000000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4.8,For Sale,4
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_19_great_opportunity_for_you_to_have_the_property_of_your_choice-16523618-10030-1.html,Flat,6500000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",2,4.2,For Sale,2
https://www.zameen.com/Property/lahore_punjab_coop_housing_society_house_is_available_for_sale-17047005-456-1.html,House,13000000,Punjab Coop Housing Society,"Punjab Coop Housing Society, Lahore, Punjab",0,7.0,For Sale,3
https://www.zameen.com/Property/model_town_model_town_block_n_extension_1_kanal_double_storey_house_for_sale-15537681-4040-1.html,House,33000000,Model Town,"Model Town, Lahore, Punjab",6,20.0,For Sale,4
https://www.zameen.com/Property/lahore_architects_engineers_housing_society_well_built_house_available_in_good_location-16251931-1242-1.html,House,9500000,Architects Engineers Housing Society,"Architects Engineers Housing Society, Lahore, Punjab",3,4.0,For Sale,3
https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_is_available_for_rent_at_muslim_street_phase_6-16995923-1483-4.html,Flat,225000,DHA Defence,"DHA Defence, Karachi, Sindh",5,18.0,For Rent,5
https://www.zameen.com/Property/lahore_raiwind_road_3_marla_house_for_sale_with_easy_installment-12148508-128-1.html,House,6000000,Raiwind Road,"Raiwind Road, Lahore, Punjab",4,3.0,For Sale,3
https://www.zameen.com/Property/al_rehman_garden_al_rehman_garden_phase_2_house_is_available_for_sale-15653447-4506-1.html,House,5400000,Al Rehman Garden,"Al Rehman Garden, Lahore, Punjab",3,3.0,For Sale,3
https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_flat_is_available_for_rent-14034776-9063-4.html,Flat,185000,Karakoram Diplomatic Enclave,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital",2,8.4,For Rent,2
https://www.zameen.com/Property/islamabad_e_11_e11_2bed_loung_beautiful_apartment_for_rent-16755306-329-4.html,Flat,35000,E-11,"E-11, Islamabad, Islamabad Capital",2,4.9,For Rent,0
https://www.zameen.com/Property/islamabad_bani_gala_house_is_available_for_sale-17308552-340-1.html,House,5800000,Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",0,6.0,For Sale,0
https://www.zameen.com/Property/rawalpindi_media_town_brand_new_40x70_double_unit_house_available_in_media_town-16300179-8157-4.html,House,40000,Media Town,"Media Town, Rawalpindi, Punjab",7,12.4,For Rent,6
https://www.zameen.com/Property/lahore_krishan_nagar_8_marla_double_storey_house_for_sale-15124285-4453-1.html,House,22500000,Krishan Nagar,"Krishan Nagar, Lahore, Punjab",5,8.0,For Sale,5
https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_mazhar_munir_design_bungalow_for_sale_in_dha_phase_6-17427877-1448-1.html,House,49500000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/state_life_housing_phase_1_state_life_phase_1_block_f_10_marla_brand_new_house_for_sale_in_prime_location-16321187-4196-1.html,House,22500000,State Life Housing Society,"State Life Housing Society, Lahore, Punjab",5,10.0,For Sale,4
https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_h_a_newly_constructed_magnanimous_homestead_in_dha_phase2_by_habro_islamabad_portion_for_rent-17076360-3203-4.html,Lower Portion,60000,DHA Defence,"DHA Defence, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/korangi_lucknow_society_ground_floor_portion_for_rent-12260398-7054-4.html,Lower Portion,22000,Korangi,"Korangi, Karachi, Sindh",2,4.0,For Rent,3
https://www.zameen.com/Property/malir_kazimabad_ground_floor_portion_is_available_for_rent-16162623-1463-4.html,Lower Portion,20000,Malir,"Malir, Karachi, Sindh",1,4.8,For Rent,1
https://www.zameen.com/Property/g_9_g_9_markaz_karachi_company_neelam_road_sector_g_9_house_for_sale-15068913-3388-1.html,House,45000000,G-9,"G-9, Islamabad, Islamabad Capital",5,14.2,For Sale,4
https://www.zameen.com/Property/lahore_uet_housing_society_2_kanal_portion_for_rent-15461741-615-4.html,Upper Portion,73000,UET Housing Society,"UET Housing Society, Lahore, Punjab",5,40.0,For Rent,5
https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_m_4th_floor_luxury_apartment_is_available_for_sale_in_lake_vista_heights-16968029-3062-1.html,Flat,4846000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",0,3.7,For Sale,1
https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_f_beautiful_and_luxury_flat_for_sale-16280910-7214-1.html,Flat,18000000,North Nazimabad,"North Nazimabad, Karachi, Sindh",4,8.9,For Sale,3
https://www.zameen.com/Property/pechs_pechs_block_6_portion_for_rent_at_pechs_block_6_near_shahrah_e_faisal_karachi-16925205-6935-4.html,Upper Portion,100000,Jamshed Town,"Jamshed Town, Karachi, Sindh",2,16.0,For Rent,5
https://www.zameen.com/Property/lahore_bahria_orchard_stylish_contemporary_home_in_elevated_location_bahria_orchard_overseas_low_cast_grand_living_spaces_with_an_air_of_elegance-13549481-1474-1.html,House,11000000,Bahria Orchard,"Bahria Orchard, Lahore, Punjab",6,8.0,For Sale,5
https://www.zameen.com/Property/karachi_m_a__jinnah_road_naz_plaza_flat_for_sale-8519109-475-1.html,Flat,7800000,M. A. Jinnah Road,"M. A. Jinnah Road, Karachi, Sindh",2,5.2,For Sale,3
https://www.zameen.com/Property/islamabad_f_7_brand_new_house_for_rent_in_sector_f7-17005202-165-4.html,House,500000,F-7,"F-7, Islamabad, Islamabad Capital",7,20.0,For Rent,6
https://www.zameen.com/Property/f_11_park_avenue_3_beds_apartment_in_park_avenue_islamabad-17067434-10657-4.html,Flat,90000,F-11,"F-11, Islamabad, Islamabad Capital",0,11.6,For Rent,0
https://www.zameen.com/Property/bahria_town_precinct_2_bahria_homes_iqbal_villas_west_open_152_sq_yd_villa_available_for_sale_in_iqbal_villas-17326297-9031-1.html,House,9200000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",4,6.1,For Sale,3
https://www.zameen.com/Property/karachi_north_karachi_house_available_for_sale-15727786-282-1.html,House,7200000,North Karachi,"North Karachi, Karachi, Sindh",3,3.2,For Sale,4
https://www.zameen.com/Property/dha_11_rahbar_dha_11_rahbar_phase_1_5_marla_new_home_at_50_feet_road_near_park_mosque-14020574-3710-1.html,House,11500000,DHA 11 Rahbar,"DHA 11 Rahbar, Lahore, Punjab",4,5.0,For Sale,3
https://www.zameen.com/Property/i_8_i_8_4_1_kanal_upper_portion_is_available_for_rent_in_i_8_4-17254205-3444-4.html,Upper Portion,85000,I-8,"I-8, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/f_10_f_10_markaz_pent_house_for_rent_silver_oaks-15001047-3280-4.html,Penthouse,375000,F-10,"F-10, Islamabad, Islamabad Capital",5,36.0,For Rent,4
https://www.zameen.com/Property/islamabad_e_11_the_best_apartment_for_living_purpose-17207507-329-4.html,Flat,35000,E-11,"E-11, Islamabad, Islamabad Capital",0,5.3,For Rent,0
https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_umer_block_double_unit_house_is_available_for_sale-15524222-3067-1.html,House,14500000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",5,7.0,For Sale,5
https://www.zameen.com/Property/township_township_sector_c1_beautiful_double_storey_house_for_sale-10282794-4258-1.html,House,27500000,Township,"Township, Lahore, Punjab",5,24.0,For Sale,5
https://www.zameen.com/Property/d_h_a_dha_phase_7_the_good_location_house_for_investment_purpose-16855783-1484-1.html,House,35000000,DHA Defence,"DHA Defence, Karachi, Sindh",4,4.0,For Sale,4
https://www.zameen.com/Property/islamabad_e_11_flat_is_available_for_rent-14074227-329-4.html,Flat,93500,E-11,"E-11, Islamabad, Islamabad Capital",2,6.2,For Rent,2
https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_b_house_is_available_for_sale-17343625-10021-1.html,House,14000000,Bahria Town Karachi,"Bahria Town Karachi, Karachi, Sindh",0,8.0,For Sale,3
https://www.zameen.com/Property/rawalpindi_samarzar_housing_society_5_marla_new_constructed_house_for_sale_in_samarzar__adiala_road-14803558-9179-1.html,House,4300000,Samarzar Housing Society,"Samarzar Housing Society, Rawalpindi, Punjab",2,5.0,For Sale,2
https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_block_aa_designer_finished_5_marla_brand_new_house_for_sale_in_bahria_town_lahore-17221818-1797-1.html,House,12000000,Bahria Town,"Bahria Town, Lahore, Punjab",5,5.0,For Sale,3
https://www.zameen.com/Property/lahore_dha_defence_1_bedroom_basement_fully_furnished-17134570-9-4.html,House,25000,DHA Defence,"DHA Defence, Lahore, Punjab",1,16.0,For Rent,1
https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_abu_bakar_block_8_marla_nice_house_is_available_for_rent-17239237-3069-4.html,Lower Portion,25000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",2,8.0,For Rent,2
https://www.zameen.com/Property/misryal_road_mukarram_town_single_storey_house_is_available_for_sale-16410253-12322-1.html,House,3500000,Misryal Road,"Misryal Road, Rawalpindi, Punjab",0,3.0,For Sale,2
https://www.zameen.com/Property/dha_defence_dha_phase_5_best_deal_one_kanal_excellent_bungalow_for_sale_in_dha_phase_5-17449454-1447-1.html,House,46000000,DHA Defence,"DHA Defence, Lahore, Punjab",6,20.0,For Sale,5
https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_upper_portion_for_rent_in_phase_5-17447479-1447-4.html,Upper Portion,65000,DHA Defence,"DHA Defence, Lahore, Punjab",2,20.0,For Rent,2
https://www.zameen.com/Property/scheme_33_sector_24_a_pcsir_housing_society_brand_new_g_1st_floor_house_is_available_for_sale-16874110-6889-1.html,House,31000000,Scheme 33,"Scheme 33, Karachi, Sindh",0,9.6,For Sale,6
https://www.zameen.com/Property/i_8_i_8_3_portion_is_available_for_rent-17308405-3443-4.html,Lower Portion,100000,I-8,"I-8, Islamabad, Islamabad Capital",0,24.0,For Rent,3
https://www.zameen.com/Property/islamabad_e_11_2_beds_flat_for_rent_in_e11-17138202-329-4.html,Flat,26000,E-11,"E-11, Islamabad, Islamabad Capital",4,3.0,For Rent,2
https://www.zameen.com/Property/islamabad_f_7_an_old_house_900_sqyrds_nazim_ud_road_house_available_for_sale-17175007-165-1.html,House,115000000,F-7,"F-7, Islamabad, Islamabad Capital",6,36.0,For Sale,5
https://www.zameen.com/Property/islamabad_f_8_fully_furnished_upper_portion_is_available_for_rent-15996175-166-4.html,Upper Portion,230000,F-8,"F-8, Islamabad, Islamabad Capital",3,20.0,For Rent,3
https://www.zameen.com/Property/north_karachi_north_karachi_sector_11a_flat_is_available_for_sale_al_gafoor_sky_tower-17054690-7184-1.html,Flat,3550000,North Karachi,"North Karachi, Karachi, Sindh",0,3.1,For Sale,0
https://www.zameen.com/Property/f_11_f_11_markaz_f11_markaz__3bed_drying_dining_tv_lounge_kitchen_store_londary_servants_quarter-17152389-3286-1.html,Flat,14000000,F-11,"F-11, Islamabad, Islamabad Capital",4,12.0,For Sale,3
https://www.zameen.com/Property/islamabad_f_7_f7_new_modern_luxury_7_beds_house_available_for_rent-17459097-165-4.html,House,445000,F-7,"F-7, Islamabad, Islamabad Capital",8,20.0,For Rent,7
https://www.zameen.com/Property/bahria_town_bahria_town_sector_c_gulbahar_block_11_marla_brand_new_house_sector_c_bahria_town_lahore-17048820-1784-1.html,House,22000000,Bahria Town,"Bahria Town, Lahore, Punjab",6,11.0,For Sale,5
https://www.zameen.com/Property/dha_defence_dha_phase_2_2_kanal_brand_new_stylish_palace_with_swimming_pool_for_sale_in_dha_phase_2-17066219-1444-1.html,House,87000000,DHA Defence,"DHA Defence, Lahore, Punjab",6,40.0,For Sale,5
https://www.zameen.com/Property/eme_society_eme_society_block_g_5_marla_house_is_available_for_rent-17256764-3751-4.html,House,50000,EME Society,"EME Society, Lahore, Punjab",3,5.0,For Rent,3
https://www.zameen.com/Property/lahore_aashiana_road_a_beautifully_built_house_at_good_location-16903332-9206-1.html,House,5800000,Aashiana Road,"Aashiana Road, Lahore, Punjab",3,3.0,For Sale,3
https://www.zameen.com/Property/karachi_scheme_33_g_1_independent_bungalow_for_sale_scheme_33-11238447-495-1.html,House,40000000,Scheme 33,"Scheme 33, Karachi, Sindh",10,15.6,For Sale,10
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_2_portion_is_available_for_rent__for_commercial_use__only-15986607-8885-4.html,Lower Portion,35000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",0,4.8,For Rent,0
https://www.zameen.com/Property/lahore_canal_view_great_opportunity_for_you_to_have_the_property_of_your_choice-17252233-67-1.html,House,27000000,Canal View,"Canal View, Lahore, Punjab",4,20.0,For Sale,4
https://www.zameen.com/Property/lahore_state_life_housing_society_10_marla_brand_new_royal_class_house_for_sale-15815799-487-1.html,House,14500000,State Life Housing Society,"State Life Housing Society, Lahore, Punjab",5,10.0,For Sale,4
https://www.zameen.com/Property/lahore_bahria_town_corner_603_square_feet_for_sale_in_bahria_town-16858768-509-1.html,Flat,4700000,Bahria Town,"Bahria Town, Lahore, Punjab",1,2.7,For Sale,1
https://www.zameen.com/Property/lahore_cantt_10_marla_lower_portion_for_rent_in_main_cantt-17367132-427-4.html,Lower Portion,80000,Cantt,"Cantt, Lahore, Punjab",3,10.0,For Rent,3
https://www.zameen.com/Property/karachi_garden_west_penthouse_for_sale-8590847-10984-1.html,Penthouse,13000000,Garden West,"Garden West, Karachi, Sindh",0,12.0,For Sale,4
https://www.zameen.com/Property/karachi_malir_house_for_sale_gohar_green_city__malir-14692458-476-1.html,House,4600000,Malir,"Malir, Karachi, Sindh",0,3.2,For Sale,0
https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_1_upper_portion_of_house_for_rent-10053077-6875-4.html,Upper Portion,56000,Gulshan-e-Iqbal Town,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,16.0,For Rent,3
https://www.zameen.com/Property/eden_city_eden_city_block_c_house_is_available_for_sale-17250507-3729-1.html,House,37500000,Eden,"Eden, Lahore, Punjab",0,20.0,For Sale,5
https://www.zameen.com/Property/lahore_gulshan_e_ravi_double_storey_house_is_available_for_sale-17309136-893-1.html,House,26000000,Gulshan-e-Ravi,"Gulshan-e-Ravi, Lahore, Punjab",5,10.0,For Sale,5
https://www.zameen.com/Property/kda_employees_society_korangi_kda_employees_society_sector_31_c1_house_for_sale_in_sector_31_c1_kda_employees_-16460289-13028-1.html,House,20000000,Korangi,"Korangi, Karachi, Sindh",8,4.8,For Sale,7
https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_bahria_town_phase_8_usman_block_7_marla_brand_new_beautiful_house_usman_block-16588452-3068-1.html,House,14500000,Bahria Town Rawalpindi,"Bahria Town Rawalpindi, Rawalpindi, Punjab",5,7.0,For Sale,5
